Casa de Vidro;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2349948-Reviews-The_Glass_House-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0b/88/0b/97/entrada-da-casa-de-vidro.jpg
Estação Júlio Prestes;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350021-Reviews-Julio_Prestes_Railway_Station-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/0a/89/42/15/sala-sao-paulo.jpg
Paróquia Santuário São Judas Tadeu;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7362949-Reviews-Paroquia_Santuario_Sao_Judas_Tadeu-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/07/4a/f3/04/igreja-de-sao-judas.jpg
Minhocão;https://www.tripadvisor.com.br/Attraction_Review-g303631-d9812256-Reviews-Minhocao-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-i/0c/ac/fc/61/minhocao-on-a-sunday.jpg
Catedral Anglicana de São Paulo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8376713-Reviews-Catedral_Anglicana_de_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/08/9e/81/58/catedral-anglicana-de.jpg
Túmulo De Ayrton Senna;https://www.tripadvisor.com.br/Attraction_Review-g303631-d1724606-Reviews-Senna_s_Grave_Morumbi_Cemetery-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/01/b6/05/d5/caption.jpg
Bairro do Morumbi;https://www.tripadvisor.com.br/Attraction_Review-g303631-d1162871-Reviews-Morumbi_District-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/01/3c/a4/a5/estadio-do-morumbi.jpg
Vale do Anhangabaú;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7349076-Reviews-Vale_do_Anhangabau-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/07/a2/c8/72/amplo-e-inseguro.jpg
Estação Ciência da Universidade de São Paulo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350014-Reviews-Science_Station_of_the_University_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/03/6e/0d/71/estacao-ciencia.jpg
Praça da República;https://www.tripadvisor.com.br/Attraction_Review-g303631-d317777-Reviews-Praca_da_Republica-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/05/bf/5b/d9/praca-da-republica.jpg
Sambódromo Anhembí;https://www.tripadvisor.com.br/Attraction_Review-g303631-d10530402-Reviews-Sambodromo_Anhembi-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0c/70/38/8a/essa-foto-foi-tirada.jpg
Praça Vilaboim;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2350333-Reviews-Vilaboin_Square-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/0a/43/ae/dc/img-20160208-160102009.jpg
Paróquia Nossa Senhora do Rosário de Fátima;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7085156-Reviews-Paroquia_Nossa_Senhora_do_Rosario_de_Fatima-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/08/35/08/33/paroquia-nossa-senhora.jpg
Passeio de Maria-Fumaça -Trem dos Imigrantes;https://www.tripadvisor.com.br/Attraction_Review-g303631-d6934987-Reviews-Passeio_de_Maria_Fumaca_Trem_dos_Imigrantes-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/06/4a/04/2d/passeio-de-maria-fumaca.jpg
Bixiga District;https://www.tripadvisor.com.br/Attraction_Review-g303631-d6619183-Reviews-Bixiga_District-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/07/01/ed/1e/bixiga-district.jpg
Avenida Brigadeiro Faria Lima;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8448747-Reviews-Avenida_Brigadeiro_Faria_Lima-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0b/7a/ff/c7/photo0jpg.jpg
Instituto Lina Bo e P. M. Bardi;https://www.tripadvisor.com.br/Attraction_Review-g303631-d3227183-Reviews-Instituto_Lina_Bo_e_P_M_Bardi-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/08/6a/69/aa/instituto-lina-bo-e-p.jpg
Praça da Sé;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4788316-Reviews-Se_Square-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/04/82/45/a6/praca-da-se.jpg
Paróquia Nossa Senhora da Saúde;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8528712-Reviews-Paroquia_Nossa_Senhora_da_Saude-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/08/b4/f2/e2/paroquia-nossa-senhora.jpg
Capela Santa Cruz Almas Dos Enforcados;https://www.tripadvisor.com.br/Attraction_Review-g303631-d6620792-Reviews-Capela_Santa_Cruz_Almas_Dos_Enforcados-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/06/a6/82/87/capela-santa-cruz-almas.jpg
Avenida Europa;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7603232-Reviews-Avenida_Europa-Sao_Paulo_State_of_Sao_Paulo.html;vazio
Ginásio Geraldo José de Almeida;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7258156-Reviews-Geraldo_Jose_de_Almeida_Gymnasium-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/06/f4/fd/b3/ginasio-geraldo-jose.jpg
Mamusca;https://www.tripadvisor.com.br/Attraction_Review-g303631-d7277931-Reviews-Mamusca-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/07/49/54/64/mamusca.jpg
Capela de São Miguel Arcanjo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4377488-Reviews-Chapel_of_Sao_Miguel_Arcanjo-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/04/84/06/22/museum-of-the-of-chapel.jpg
Paróquia Imaculada Conceição;https://www.tripadvisor.com.br/Attraction_Review-g303631-d6484378-Reviews-Paroquia_Imaculada_Conceicao-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/0a/1a/6e/ac/paroquia-imaculada-conceicao.jpg
Sesc São Paulo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d13200236-Reviews-Sesc_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-i/11/6a/54/9d/exposicao-no-50-andar.jpg
Clube Atlético Juventus;https://www.tripadvisor.com.br/Attraction_Review-g303631-d4273377-Reviews-Juventus_Football_Club-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/07/0a/2c/fa/clube-atletico-juventus.jpg
Centro Cultural da Juventude;https://www.tripadvisor.com.br/Attraction_Review-g303631-d2494748-Reviews-Centro_Cultural_da_Juventude-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/05/29/22/3e/ccj-centro-cultural-da.jpg
Praça Ramos de Azevedo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d1229726-Reviews-Ramos_de_Azevedo_Square-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-s/01/1f/94/3e/praca-ramos-de-azevedo.jpg
Basilica Nossa Senhora do Carmo;https://www.tripadvisor.com.br/Attraction_Review-g303631-d8838844-Reviews-Basilica_Nossa_Senhora_do_Carmo-Sao_Paulo_State_of_Sao_Paulo.html;https://media-cdn.tripadvisor.com/media/photo-f/09/be/be/7f/basilica-nossa-senhora.jpg
